t,star_mass,26al_mass_loss_rate,60fe_mass_loss_rate,star_mass_loss_rate,26al_total_mass_loss,60fe_total_mass_loss,star_total_mass_loss
0.534111351534,5.84874208869,1.15446351961e-11,7.00052307419e-12,4.35333171289e-07,4.01122065072e-06,2.43235427055e-06,0.151257911312
0.535046747947,5.8483338702,1.15732523331e-11,7.01787614985e-12,4.36412286289e-07,4.02204622944e-06,2.43891876672e-06,0.151666129799
0.535982144359,5.84792463862,1.16019741024e-11,7.03529267323e-12,4.37495346837e-07,4.03289867439e-06,2.44549955425e-06,0.152075361377
0.536917540772,5.84751439025,1.16308010103e-11,7.05277295136e-12,4.38582372026e-07,4.04377808393e-06,2.45209669277e-06,0.152485609755
0.537852937184,5.84710312134,1.16597335663e-11,7.07031729314e-12,4.39673381064e-07,4.05468455688e-06,2.4587102422e-06,0.152896878658
0.538788333597,5.84669082817,1.16887722827e-11,7.08792600932e-12,4.40768393276e-07,4.06561819254e-06,2.46534026276e-06,0.153309171832
0.539723730009,5.84627750696,1.17179176752e-11,7.10559941253e-12,4.41867428103e-07,4.07657909069e-06,2.47198681496e-06,0.153722493039
0.540659126422,5.84586315394,1.17471702625e-11,7.12333781729e-12,4.42970505104e-07,4.08756735161e-06,2.4786499596e-06,0.15413684606
0.541594522834,5.8454477653,1.17765305663e-11,7.14114154004e-12,4.44077643956e-07,4.09858307606e-06,2.48532975777e-06,0.154552234695
0.542529919247,5.84503133724,1.18059991117e-11,7.15901089912e-12,4.45188864457e-07,4.10962636527e-06,2.49202627089e-06,0.154968662762
0.543465315659,5.8446138659,1.18355764267e-11,7.17694621481e-12,4.46304186523e-07,4.120697321e-06,2.49873956063e-06,0.155386134097
0.544400712072,5.84419534744,1.1865263043e-11,7.19494780934e-12,4.47423630192e-07,4.13179604549e-06,2.505469689e-06,0.155804652555
0.545336108484,5.84377577799,1.18950594949e-11,7.2130160069e-12,4.48547215625e-07,4.14292264146e-06,2.51221671829e-06,0.156224222012
0.546271504897,5.84335515364,1.19249663205e-11,7.23115113366e-12,4.49674963103e-07,4.15407721218e-06,2.51898071112e-06,0.156644846359
0.547206901309,5.84293347049,1.19549840609e-11,7.24935351778e-12,4.50806893034e-07,4.16525986138e-06,2.5257617304e-06,0.157066529509
0.548142297722,5.84251072461,1.19851132606e-11,7.26762348941e-12,4.51943025949e-07,4.17647069333e-06,2.53255983933e-06,0.157489275394
0.549077694134,5.84208691203,1.20153544673e-11,7.28596138073e-12,4.53083382505e-07,4.18770981279e-06,2.53937510147e-06,0.157913087965
0.550013090547,5.84166202881,1.20457082323e-11,7.30436752596e-12,4.54227983486e-07,4.19897732506e-06,2.54620758065e-06,0.158337971191
0.550948486959,5.84123607094,1.207617511e-11,7.32284226136e-12,4.55376849802e-07,4.21027333593e-06,2.55305734103e-06,0.158763929063
0.551883883372,5.84080903441,1.21067556585e-11,7.34138592527e-12,4.56530002492e-07,4.22159795174e-06,2.55992444709e-06,0.159190965589
